id,created_at,text,retweets,favorites 
698862165781041152,2016-02-14 13:31:39,"b'Simply looking at you, O Mother, to have eyes only for you, looking upon you without saying anything... https://t.co/CEBGRLC7ZJ'",8239,25888
698652665622962179,2016-02-13 23:39:10,"b'Mary is the woman who says yes, a yes of surrender to God, a yes of surrender to her brothers and sisters. May we follow her example.'",5096,14264
698542586009645056,2016-02-13 16:21:45,"b'Mexico has a young face. This makes it possible to contemplate and plan for a future, for a tomorrow. This offers hope.'",2951,8700
698318593533022208,2016-02-13 01:31:41,"b'Dear Mexican friends, you are in my heart. Let us put our trust in the Blessed Virgin of Guadalupe who always looks on us with tenderness.'",5287,15691
698191459451858945,2016-02-12 17:06:30,b'Today is a day of grace. The meeting with Patriarch Kirill is a gift from God. Pray for us.',3871,10932
698032331983081472,2016-02-12 06:34:11,b'In Mexico I will look into the eyes of the Virgin Mary and implore her to look upon us always with mercy. I entrust my journey to her.',5855,19129
696627091563945984,2016-02-08 09:30:15,"b'Entering through the Holy Door means discovering the depths of the Father\xe2\x80\x99s mercy, who seeks each of us personally.'",5713,15080
695180025901903872,2016-02-04 09:40:08,b'God wants to live amidst his sons and daughters. Let us make space for him in our hearts.',8273,20003
694475417818763265,2016-02-02 11:00:16,"b'Mary, Mother of Jesus, help us to share the wonders of the Lord with all whom we meet on the way.'",9145,22795
692640767114805249,2016-01-28 09:30:02,"b'As Christians, we cannot be self-centred, but must always be open to others and for others.'",12266,23764
690477774172127232,2016-01-22 10:15:04,"b'In today\xe2\x80\x99s society, in which forgiveness is so rare, mercy is ever more important.'",13868,24999
689386912356761600,2016-01-19 10:00:22,"b'The Gospel calls us to be close to the poor and forgotten, and to give them real hope.'",5929,12910
687925965905764352,2016-01-15 09:15:05,b'Every Christian community should be an oasis of charity and warmth in the midst of a desert of solitude and indifference.',8772,18871
686865380401217536,2016-01-12 11:00:42,"b'When we entrust ourselves to the Lord, we can overcome all obstacles that we encounter on the way.'",12036,20504
685402582722805760,2016-01-08 10:08:04,"b'When the world slumbers in comfort and selfishness, our Christian mission is to help it rouse from sleep.'",6637,14533
684298308358021120,2016-01-05 09:00:05,"b'In Jesus of Nazareth, mercy has appeared and lives (MV 1).'",4265,11702
682524132773265409,2015-12-31 11:30:08,b'Let us thank God who is merciful and ever at our side (MV 6).',9832,19152
682154214085111808,2015-12-30 11:00:13,"b'No one can put limits on God\xe2\x80\x99s love, for he is always ready to forgive (MV 3).'",9257,18700
681791831185596417,2015-12-29 11:00:14,b'The mercy of God will always be greater than any sin (MV 3).',9063,18570
680689543553519616,2015-12-26 10:00:08,"b'Let us pray for Christians suffering persecution, often amid the shameful silence of so many.'",9552,20773
680318333623795712,2015-12-25 09:25:05,"b'When Christ is your friend, you have joy, serenity, happiness.'",17303,31447
679979874937733120,2015-12-24 11:00:10,b'God is in love with us.  He becomes small to help us love him in return.',13608,24695
678520243858223104,2015-12-20 10:20:07,"b'However grave our sin, God responds with total forgiveness (MV 3).'",7843,16952
678167930048155649,2015-12-19 11:00:08,"b'Mercy is the path uniting God with man, for it opens the heart to the hope of an eternal love (MV 2).'",6368,12994
676356002103607296,2015-12-14 11:00:11,b'One goal for each day: to convey the tenderness of Christ to those who are most in need.',9698,18518
674177864204312576,2015-12-08 10:45:03,b'May the Jubilee of Mercy bring us all closer to God\xe2\x80\x99s goodness and love!',9435,17220
671614744042733568,2015-12-01 09:00:07,b'God Bless Africa!',5898,13159
671297649258004480,2015-11-30 12:00:06,"b'The time has come for new messengers of Christ, ever more generous, more joyful and more holy'",5648,12349
671252357376663553,2015-11-30 09:00:07,"b'Christians and Muslims are brothers and sisters, and we must act as such.'",27808,40839
671025871134715905,2015-11-29 18:00:09,"b'The Jubilee Year of Mercy reminds us that God is waiting for us with open arms, just like the father of the prodigal son.'",5172,10793
670995672070381570,2015-11-29 16:00:09,"b'Where there is violence and hatred, Christians are called to witness to the God who is Love.'",6903,13855
670889976129675264,2015-11-29 09:00:09,b'I come to the Central African Republic as a pilgrim of peace and as an apostle of hope.',3421,9686
670663486280589312,2015-11-28 18:00:10,"b'I have great hope for Africa, and for the harvest of grace that the Lord is preparing in your midst.'",3616,9290
670557775617912832,2015-11-28 11:00:06,b'Uganda has experienced the witness of Christian martyrs. May they help us spread the joy of the Gospel without fear.',3019,8412
670286012115881986,2015-11-27 17:00:13,b'The world is witnessing an unprecedented migration of peoples. I want to thank Uganda for its generosity in welcoming refugees.',4509,12175
669802827179425792,2015-11-26 09:00:12,"b'May my visit to Africa be a sign of the Church\xe2\x80\x99s esteem for all religions, and strengthen our bonds of friendship.'",6257,16219
669490308258902016,2015-11-25 12:18:22,b'Mungu abariki Kenya! God bless Kenya!',8083,10252
667285968567664641,2015-11-19 10:19:07,b'All human persons \xe2\x80\x93 all of us \xe2\x80\x93 are important in God\xe2\x80\x99s eyes.',14906,24710
665820294645346305,2015-11-15 09:15:03,b'I am happy to pray today with the Lutheran community in Rome.  May God bless all who work for dialogue and Christian unity.',5307,16179
665591289845428225,2015-11-14 18:05:04,b'I am deeply saddened by the terrorist attacks in Paris. Please join me in prayer for the victims and their families. #PrayersForParis',34594,59283
664744522463637505,2015-11-12 10:00:19,"b'As Christians, we are called to imitate the Good Shepherd and to help families experiencing difficulties.'",6418,13040
660407130403401728,2015-10-31 10:45:04,b'Vanity not only distances us from God: it makes us look ridiculous.',10439,17926
659674802509058052,2015-10-29 10:15:03,b'Let us ask the help of Saint Michael the Archangel to defend us from the snares of the devil.',9273,18509
658953046509006848,2015-10-27 10:27:03,"b'Parents, can you \xe2\x80\x9cwaste time\xe2\x80\x9d with your children?  It is one of the most important things that you can do each day.'",12939,20892
657834920358735872,2015-10-24 08:24:01,"b'Economic development needs to have a human face, so that no one will be excluded.'",5882,10271
657124757490417664,2015-10-22 09:22:05,"b'In the poor, we see the face of Christ who for our sake became poor.'",6897,13249
656384389094359040,2015-10-20 08:20:08,b'Corruption is a cancer on society.',13323,17527
654956227462479872,2015-10-16 09:45:07,"b'Dear young friends, do not be afraid to give your all.  Christ will never disappoint you.'",17210,27533
653860987636871169,2015-10-13 09:13:02,"b'Let us learn solidarity.  Without solidarity, our faith is dead.'",7021,11869
652755504842715138,2015-10-10 08:00:14,"b'Work is important, but so too is rest.  Shouldn\xe2\x80\x99t we learn to respect times of rest, especially Sundays?'",14197,24233
652060923251703810,2015-10-08 10:00:13,"b'Dear young friends, ask the Lord for a free heart so as not to be ensnared by the false pleasures of the world.'",12690,22120
650226317397372928,2015-10-03 08:30:09,b'The faith is not a gift just for me.  Faith is given to be joyfully shared.',8996,15850
649494026924658689,2015-10-01 08:00:17,b'Our life is not a pointless wandering.  We have a sure goal: the house of the Father.',9019,17400
648407027195224064,2015-09-28 08:00:56,b'With my heartfelt thanks.  May the love of Christ always guide the American people! #GodBlessAmerica',27751,55262
646380963824431104,2015-09-22 17:50:05,b'Thank you to the Cuban people!  Thank you from my heart!',4589,17395
644843381516996608,2015-09-18 12:00:17,b'I ask you to join me in praying for my trip to Cuba and the United States.  I need your prayers.',14291,41024
644439919247560704,2015-09-17 09:17:04,"b'In spite of injustices and sufferings, the Lord\xe2\x80\x99s victory is certain.'",9379,17057
643336910597853184,2015-09-14 08:14:06,"b'God loves the lowly.  When we live humbly, he takes our small efforts and creates great things.'",13976,21714
642619934204268545,2015-09-12 08:45:06,"b'Every time that we make the sign of the cross, we draw closer to the great mystery of the Trinity.'",8064,16773
641883828605186048,2015-09-10 08:00:05,b'Do we say \xe2\x80\x9cThank you\xe2\x80\x9d to God every day?',12939,23223
641151522991017984,2015-09-08 07:30:09,b'May every parish and religious community in Europe host a refugee family. #Jubilee #refugeeswelcome',6356,11928
640813514152505344,2015-09-07 09:07:02,"b'Let us ask Our Lady to help all families, especially those affected by unemployment.'",5929,14018
639739685326065664,2015-09-04 10:00:01,"b'War is the mother of all poverty, a vast predator of lives and souls.'",11792,16090
638622582015524864,2015-09-01 08:01:03,b'Today is the World Day of Prayer for the Care of Creation.  Let us work and pray.',6589,11878
637184108909625344,2015-08-28 08:45:04,"b'Lord, help us always to be more generous and closer to poor families.'",7984,15667
636091901951610880,2015-08-25 08:25:02,b'A Christian who is too attached to riches has lost his way.',11241,17559
634636071603539970,2015-08-21 08:00:05,b'Reading the Gospel each day helps us to overcome our selfishness and to follow Jesus our Teacher with dedication.',5967,11958
633567777211572224,2015-08-18 09:15:03,"b'When we experience the merciful love of the Father, we are more able to share this joy with our neighbour.'",6658,11508
632461741826269184,2015-08-15 08:00:04,b'Mary\xe2\x80\x99s life shows that God accomplishes great deeds through those who are the most humble.',6725,13097
631744523723370497,2015-08-13 08:30:06,b'Mary is full of grace.  She is a sure refuge for us in times of temptation.',5667,12311
631027303498190848,2015-08-11 09:00:07,b'The encounter with Christ can completely change our life.',6967,12575
629927026237927424,2015-08-08 08:08:01,b'We are all sinners.  Let us be transformed by God\xe2\x80\x99s mercy.',9632,16574
629215367232012291,2015-08-06 09:00:08,"b'We learn many virtues in our Christian families.  Above all, we learn to love, asking nothing in return.'",6229,9980
628485528686440449,2015-08-04 08:40:01,"b'Let us allow the love of God to take deep root within us.  In so doing, we will be able to give ourselves to others.'",7034,10837
627403449659863040,2015-08-01 09:00:13,"b'Hospitality in families is a crucial virtue today, especially in situations of great poverty.'",3953,7510
626671092032114689,2015-07-30 08:30:05,b'The most powerful witness to marriage is the exemplary lives of Christian spouses.',3217,6544
625965180892000256,2015-07-28 09:45:03,"b'Dear young friends, do not be afraid of marriage: Christ accompanies with his grace all spouses who remain united to him.'",5661,12327
624872975985082368,2015-07-25 09:25:01,b'Christian witness is concrete: words without actions are empty.',6586,9861
624132598466392064,2015-07-23 08:23:01,"b'The one who helps the sick and needy touches the flesh of Christ, alive and present in our midst.'",5161,9397
623422429453402112,2015-07-21 09:21:04,b'The Church is called to be ever more attentive and caring toward the weak.',4135,8097
621971880388399104,2015-07-17 09:17:06,"b'When everything falls apart, only one thing sustains our hope: God loves us, he loves everyone!'",12349,17249
621231501649117184,2015-07-15 08:15:06,b'Now is the time for a change in mindset and to stop pretending that our actions do not affect those who suffer from hunger.',6454,9876
617264113572417537,2015-07-04 09:30:07,b'That which gives us true freedom and true happiness is the compassionate love of Christ.',7079,11370
616521719818268673,2015-07-02 08:20:07,b'A great challenge: stop ruining the garden which God has entrusted to us so that all may enjoy it.',8372,12795
615799475857068033,2015-06-30 08:30:10,b'How wonderful it is to proclaim to everyone the love of God which saves us and gives meaning to our lives!',5623,9568
614726635799994368,2015-06-27 09:27:05,"b'The Church is a mother with an open heart, ready to help all people, especially those who try the hardest'",6320,12155
614001365103185921,2015-06-25 09:25:07,"b'In Confession, Jesus welcomes us with all our sinfulness, to give us a new heart, capable of loving as he loves.'",5286,9923
613266514360143872,2015-06-23 08:45:05,b'God\xe2\x80\x99s love is free.  He asks for nothing in return; all he wants is for his love to be accepted.',10751,15963
611785490186960897,2015-06-19 06:40:01,"b'Lord, seize us with your power and light, help us to protect all life, to prepare for a better future. #LaudatoSi'",3868,6475
611780456409755648,2015-06-19 06:20:01,b'Let us sing as we go. May our struggles and our concern for this planet never take away the joy of our hope.',5334,7717
611775431566475264,2015-06-19 06:00:03,b'An integral ecology includes taking time to reflect on our lifestyle and our ideals. #LaudatoSi',2096,3325
611770405779419136,2015-06-19 05:40:05,b'Christian spirituality proposes an alternative understanding of the quality of life.',1893,3743
611765354851733505,2015-06-19 05:20:01,b'Living our vocation to be protectors of God\xe2\x80\x99s handiwork is not a secondary aspect of our Christian experience.',1888,3559
611760340901081088,2015-06-19 05:00:05,"b'The teachings of the Gospel have direct consequences for our way of thinking, feeling and living. #LaudatoSi'",1624,3245
611755312693915649,2015-06-19 04:40:07,"b'The emptier a person\xe2\x80\x99s heart is, the more he or she needs to buy, own and consume. #LaudatoSi'",5777,7696
611750262647042048,2015-06-19 04:20:03,"b'Many things have to change course, but it is we human beings above all who need to change.'",6360,8020
611745240819470341,2015-06-19 04:00:05,b'Believers must feel challenged to live in a way consonant with their faith. #LaudatoSi',1585,3289
611740198691475458,2015-06-19 03:40:03,b'We know how unsustainable is the behaviour of those who constantly consume and destroy.',3138,4641
611735169888686081,2015-06-19 03:20:04,b'A decrease in the pace of production and consumption can at times give rise to another form of progress and development.',2515,4553
611730132571590656,2015-06-19 03:00:03,"b'Reducing greenhouse gases requires honesty, courage and responsibility. #LaudatoSi'",2838,4645
611725089403375616,2015-06-19 02:40:01,b'Interdependence obliges us to think of one world with a common plan.',1841,3325
611720079529545728,2015-06-19 02:20:06,"b'Leaving an inhabitable planet to future generations is, first and foremost, up to us.'",4901,6950
611715041037910016,2015-06-19 02:00:05,b'What is at stake is our own dignity.',2483,4430
611710005838901248,2015-06-19 01:40:05,"b'What kind of world do we want to leave to those who come after us, to children who are now growing up?'",4606,6202
611704962955915265,2015-06-19 01:20:02,b'The world we have received also belongs to who will follow us. #LaudatoSi',2318,3835
611699948757712896,2015-06-19 01:00:07,b'Having a home has much to do with a sense of personal dignity and the growth of families. #LaudatoSi',1544,3165
611694893430255616,2015-06-19 00:40:01,"b'For indigenous communities, land is not a commodity, but a gift from God, a sacred space.'",3126,5511
611689866842144768,2015-06-19 00:20:03,b'We need an integrated approach to combating poverty and protecting nature.',3325,5363
611684848130879488,2015-06-19 00:00:07,b'It is contrary to human dignity to cause animals to suffer or die needlessly. #LaudatoSi',8562,10488
611679807558955008,2015-06-18 23:40:05,"b'The culture of relativism drives one person to take advantage of another, to treat others as mere objects.'",2443,3758
611674773697867777,2015-06-18 23:20:05,b'Christian thought sees human beings as possessing a particular dignity above other creatures.',1380,2909
611669750737862657,2015-06-18 23:00:07,b'There is an urgent need for us to move forward in a bold cultural revolution. #LaudatoSi',1896,3175
611664698774155264,2015-06-18 22:40:03,b'Scientific and technological progress cannot be equated with the progress of humanity and history.',2109,3639
611659664409780224,2015-06-18 22:20:02,b'By itself the market cannot guarantee integral human development and social inclusion.',2264,3421
611654658998689792,2015-06-18 22:00:09,b'We are learning all too slowly the lessons of environmental deterioration. #LaudatoSi',2596,4018
611649593088962562,2015-06-18 21:40:01,b'It is possible that we don\xe2\x80\x99t grasp the gravity of the challenges before us. #LaudatoSi',1531,2702
611644581814276096,2015-06-18 21:20:06,b'Each age tends to have only a meagre awareness of its own limitations.',1628,3019
611639567125319680,2015-06-18 21:00:11,"b'Never has humanity had such power over itself, yet nothing ensures that it will be used wisely.'",3555,5209
611634512376627200,2015-06-18 20:40:06,"b'For believers, this becomes a question of fidelity to the Creator.'",1215,2618
611629467891404800,2015-06-18 20:20:03,"b'Earth is essentially a shared inheritance, whose fruits are meant to benefit everyone. #LaudatoSi'",3588,4843
611624464556494848,2015-06-18 20:00:10,b'We continue to tolerate some considering themselves more worthy than others.',3285,4437
611619402941751296,2015-06-18 19:40:03,b'We should be particularly indignant at the enormous inequalities in our midst. #LaudatoSi',2145,3140
611614384830308352,2015-06-18 19:20:07,b'At times more zeal is shown in protecting other species than in defending the equal dignity of human beings.',3327,4582
611609367968792576,2015-06-18 19:00:11,"b'A fragile world challenges us to devise intelligent ways of directing, developing and limiting our power.'",1946,3086
611604311676620800,2015-06-18 18:40:05,"b'Every creature is the object of the Father\xe2\x80\x99s tenderness, who gives it its place in the world.'",1975,3692
611599278713143296,2015-06-18 18:20:05,b'\xe2\x80\x9cCreation\xe2\x80\x9d has a broader meaning than \xe2\x80\x9cnature\xe2\x80\x9d; it has to do with God\xe2\x80\x99s loving plan. #LaudatoSi',1696,3109
611594269032230913,2015-06-18 18:00:11,b'Each community has the duty to protect the earth and to ensure its fruitfulness for coming generations.',3641,4701
611589216972111872,2015-06-18 17:40:06,b'The present world system is certainly unsustainable from a number of points of view. #LaudatoSi',1798,2637
611584171853492224,2015-06-18 17:20:03,b'We need only to take a frank look at the facts to see that our common home is falling into serious disrepair. #LaudatoSi',2296,3419
611579165154762752,2015-06-18 17:00:10,"b'Whatever is fragile, like the environment, is defenceless before the interests of a deified market.'",3278,4338
611574102805975040,2015-06-18 16:40:03,b'The alliance between economy and technology ends up sidelining anything unrelated to its immediate interests.',1965,3009
611569086703636480,2015-06-18 16:20:07,b'Economic interests easily end up trumping the common good.',2757,3759
611564067350691840,2015-06-18 16:00:10,b'There is no room for the globalization of indifference. #LaudatoSi',2711,3706
611558998022553602,2015-06-18 15:40:02,b'Developed countries ought to help pay this debt by limiting their consumption of nonrenewable energy.',2406,4225
611553974873796609,2015-06-18 15:20:04,"b'A true \xe2\x80\x9cecological debt\xe2\x80\x9d exists, particularly between the global north and south.'",1804,2977
611548963561304064,2015-06-18 15:00:09,"b'To blame population growth, and not an extreme consumerism on the part of some, is one way of refusing to face the issues.'",4060,5788
611543897769054209,2015-06-18 14:40:01,b'We have to hear both the cry of the earth and the cry of the poor. #LaudatoSi',5043,6780
611538870337835009,2015-06-18 14:20:03,b'The deterioration of the environment and of society affect the most vulnerable people on the planet.',4730,6167
611533941887991808,2015-06-18 14:00:28,b'The human environment and the natural environment deteriorate together.',5221,6660
611528809045622784,2015-06-18 13:40:04,b'One particularly serious problem is the quality of water available to the poor. #LaudatoSi',2660,4699
611523763541151745,2015-06-18 13:20:01,b'These problems are closely linked to a throwaway culture.',2775,4711
611518771186929664,2015-06-18 13:00:11,"b'The earth, our home, is beginning to look more and more like an immense pile of filth.'",60089,72680
611513712206196736,2015-06-18 12:40:05,b'Climate change represents one of the principal challenges facing humanity in our day. #LaudatoSi',6646,7226
611508672447905792,2015-06-18 12:20:03,"b'The climate is a common good, belonging to all and meant for all.'",5179,6723
611503648053440513,2015-06-18 12:00:05,b'\xe2\x80\x9cTo commit a crime against the natural world is a sin against ourselves and a sin against God.\xe2\x80\x9d (Patriarch Bartholomew)',3649,5829
611498599013154816,2015-06-18 11:40:01,b'The throwaway culture of today calls for a new lifestyle. #LaudatoSi',3142,4654
611493584982839297,2015-06-18 11:20:06,b'There is a value proper to each creature.',3529,5764
611488544406663168,2015-06-18 11:00:04,b'There is a need to seek other ways of understanding the economy and progress. #LaudatoSi',2567,3766
611483513095761920,2015-06-18 10:40:04,b'There is an intimate relationship between the poor and the fragility of the planet. #LaudatoSi',3758,5275
611478471131316225,2015-06-18 10:20:02,b'We need a new dialogue about how we are shaping the future of our planet. #LaudatoSi',4099,5185
611473452445253633,2015-06-18 10:00:06,b'I invite all to pause to think about the challenges we face regarding care for our common home. #LaudatoSi',4187,5817
609623504556703744,2015-06-13 07:29:04,"b'Today the Church is a Church of martyrs, so many heroic witnesses.  May we learn from their courage.'",3738,7251
608909299704709120,2015-06-11 08:11:04,"b'Where there is no work, there is no dignity.'",7170,10260
608199128120590338,2015-06-09 09:09:06,b'In the Sacrament of the Eucharist we find God who gives himself.',3977,7481
606392464690151424,2015-06-04 09:30:04,"b'We need to build up society in the light of the Beatitudes, walking towards the Kingdom with the least among us.'",4601,7876
605650069266690048,2015-06-02 08:20:03,b'The light of the Gospel guides all who put themselves at the service of the civilization of love.',4015,7058
604576755337207808,2015-05-30 09:15:05,"b'Lord, grant us the awesome gift of meeting you.'",7902,15428
603844423751839745,2015-05-28 08:45:04,"b'Christians are witnesses not to a theory, but to a Person: Christ risen and alive, the one Saviour of all.'",5371,9333
603115882152230912,2015-05-26 08:30:06,b'We can observe the Fourth Commandment by loving visits to our aging grandparents.',4554,9209
602062688668160000,2015-05-23 10:45:05,b'Let us invoke the Holy Spirit each day: He guides us along the path of discipleship in Christ.',5841,10003
601704103224283136,2015-05-22 11:00:11,"b'Lord, send forth your Holy Spirit to bring consolation and strength to persecuted Christians.  #free2pray'",5159,9279
601322815988498432,2015-05-21 09:45:06,"b'There are times when God is silent, a silence which cannot be understood unless we gaze upon Christ crucified.'",6293,10927
600591485449277441,2015-05-19 09:19:03,"b'God is always waiting for us, he always understands us, he always forgives us.'",11417,16750
599495768303505408,2015-05-16 08:45:03,b'It is better to have a Church that is wounded but out in the streets than a Church that is sick because it is closed in on itself.',8064,12611
598778301826539521,2015-05-14 09:14:06,"b'Dear parents, have great patience, and forgive from the depths of your heart.'",7062,12532
598037924567875584,2015-05-12 08:12:06,b'Why is it so difficult to tolerate the faults of others?  Have we forgotten that Jesus bore our sins?',9226,14914
596980184814747648,2015-05-09 10:09:02,"b'Let us learn to live with kindness, to love everyone, even when they do not love us.'",17223,20246
596239810085294081,2015-05-07 09:07:02,"b'When we cannot earn our own bread, we lose our dignity.  This is a tragedy today, especially for the young.'",7807,10780
595515850150535168,2015-05-05 09:10:17,"b'It is good for us to spend time before the Tabernacle, to feel the gaze of Jesus upon us.'",4254,8399
594437437918547968,2015-05-02 09:45:03,b'The love of Christ fills our hearts and makes us always able to forgive!',7421,12156
593724031284563968,2015-04-30 10:30:14,"b'Amid so many problems, even grave, may we not lose our hope in the infinite mercy of God.'",7565,11926
592968504287997954,2015-04-28 08:28:02,"b'Every Christian community must be a welcoming home for those searching for God,for those searching for a brother or sister to listen to them'",6136,9954
591880579332722690,2015-04-25 08:25:01,b'We Christians are called to go out of ourselves to bring the mercy and tenderness of God to all.',6322,10268
591170406964297730,2015-04-23 09:23:03,b'In the Sacraments we discover the strength to think and to act according to the Gospel.',4200,7656
590439874576023553,2015-04-21 09:00:10,"b'We need to care for the earth so that it may continue, as God willed, to be a source of life for the entire human family.'",9057,12856
589005443734745088,2015-04-17 10:00:15,"b'Mary, Mother of Sorrows, help us to understand God\xe2\x80\x99s will in moments of great suffering.'",7033,12838
587906695944278016,2015-04-14 09:14:13,b'The Lord never tires of forgiving us.  It is we who get tired of asking for pardon.',11338,17403
586440993496416256,2015-04-10 08:10:03,b'We can bring the Gospel to others only if it has made a deep impact in our lives.',5627,9543
586093494822801408,2015-04-09 09:09:12,"b'Lord, give us the gift of tears, the ability to cry for our sins and so receive your forgiveness.'",7680,13069
585006831342202880,2015-04-06 09:11:12,"b'Lord, help us to live the virtue of generosity, to love without limits.'",10355,15193
584629090105204737,2015-04-05 08:10:11,b'Christ is risen!  Christ is alive and journeys with us!',28719,38239
583932014325149696,2015-04-03 10:00:15,b'The Cross of Christ is not a defeat: the Cross is love and mercy.',12842,16562
583569583908360193,2015-04-02 10:00:05,b'Jesus washes the feet of the Apostles.  Are we ready to serve others like this?',7511,12395
582844835159142402,2015-03-31 10:00:12,"b'Confession is the sacrament of the tenderness of God, his way of embracing us.'",5158,9120
582440901596725248,2015-03-30 07:15:06,b'Holy Week is a privileged time when we are called to draw near to Jesus: friendship with him is shown in times of difficulty.',9205,13113
581772794536411136,2015-03-28 11:00:17,"b'As disciples of Christ, how can we not be concerned for the good of the weakest?'",6342,10946
581386939309260800,2015-03-27 09:27:02,"b'Life is a precious gift, but we realize this only when we give it to others.'",8973,12692
581032919172444160,2015-03-26 10:00:17,b'The laity are called to become a leaven of Christian living within society.',2636,5141
580311879878246400,2015-03-24 10:15:08,b'Suffering is a call to conversion: it reminds us of our frailty and vulnerability.',5948,9354
579961012146741248,2015-03-23 11:00:55,b'May every Church and Christian community be a place of mercy amid so much indifference.',5717,10768
577786517935894528,2015-03-17 11:00:15,b'Let us allow God to fill our hearts with his goodness and mercy.',8957,13673
576661576876331008,2015-03-14 08:30:08,b'Lent is a time for drawing near to Christ by listening to the word of God and celebrating the sacraments.',5308,9410
575967020929318912,2015-03-12 10:30:13,"b'Beware of getting too comfortable!  When we are comfortable, it\xe2\x80\x99s easy to forget other people.'",14310,18039
575219659185655809,2015-03-10 09:00:28,"b'In the roughest moments, remember: God is our Father; God does not abandon his children.'",11506,17148
574887440260800512,2015-03-09 11:00:21,b'Humility saves man: pride makes him lose his way.',10769,14007
574147591119613953,2015-03-07 10:00:27,b'Let us build our lives of faith on the rock who is Christ.',6675,11514
573400086572498944,2015-03-05 08:30:08,"b'If we are too attached to riches, we are not free.  We are slaves.'",9969,13447
572682923649843200,2015-03-03 09:00:23,"b'The heart grows hard when it does not love.  Lord, give us a heart that knows how to love.'",11306,15361
571625895556849664,2015-02-28 11:00:08,"b'Jesus intercedes for us each day.  Let us pray: Lord, have mercy on me; intercede for me!'",6823,12307
569081647364071424,2015-02-21 10:30:12,b'There is no sin that God cannot pardon.  All we need to do is ask for forgiveness.',13942,21070
568726819316183040,2015-02-20 11:00:14,b'The Sacraments are the manifestation of the Father\xe2\x80\x99s tenderness and love towards each of us.',4126,8090
568354061885382656,2015-02-19 10:19:02,"b'Wherever there are men and women who have consecrated their lives to God, there you find joy.'",5210,9661
568002002296258561,2015-02-18 11:00:04,"b'Lord, grant us the grace to know we are sinners.'",9056,14799
567609487742099456,2015-02-17 09:00:22,"b'During Lent, let us find concrete ways to overcome our indifference.'",9185,12568
567250813660065793,2015-02-16 09:15:07,b'Jesus came to bring joy to everyone in every age.',7957,13912
564349968962445313,2015-02-08 09:08:12,b'Jesus is not a figure from the past: he continues now and always to light the way for us.',10963,17987
563609544224276481,2015-02-06 08:06:01,"b'Having faith does not mean having no difficulties, but having the strength to face them, knowing we are not alone.'",19917,23425
562551828340944896,2015-02-03 10:03:02,b'We are all sinners.  We are all called to a conversion of heart.',10215,16275
561456385905291264,2015-01-31 09:30:08,b'A credible witness to truth and to the values of the Gospel is urgently needed.',5257,9737
560731597905743872,2015-01-29 09:30:05,b'True love does not pay attention to the evil it suffers.  It rejoices in doing good.',13660,18642
560029550466199554,2015-01-27 11:00:24,"b'Auschwitz cries out with the pain of immense suffering and pleads for a future of respect, peace and encounter among peoples.'",5296,9826
558918164604399617,2015-01-24 09:24:09,b'Practicing charity is the best way to evangelize.',11968,18977
558232682354597888,2015-01-22 12:00:17,b'Every Life is a Gift. #marchforlife',20248,27799
557076267367813120,2015-01-19 07:25:06,b'Sa aking mga kaibigan sa Sri Lanka at Pilipinas: Naway pagpalain kayo ng Diyos. Sana\xc2\xb4y patuloy niyo akong ipagdasal.',28627,48989
557076247407104000,2015-01-19 07:25:02,b'To my friends in Sri Lanka and the Philippines: May God bless you all!  Please pray for me.',14776,32645
556768478284099584,2015-01-18 11:02:04,"b""Madalas nating makalimutang pagtuunan ng pansin ang mga bagay na talagang mahalaga. Nakakalimutan natin na tayo'y Anak ng Diyos.""",41325,54084
556767993359659009,2015-01-18 11:00:08,b'How often we forget to dedicate ourselves to that which truly matters!  We forget that we are children of God.',20192,32676
556670374771847168,2015-01-18 04:32:14,"b'Bilang Kristiyano, miyembro ng pamilya ng Diyos, tinatawag tayo upang hanapin at paglingkuran ang lahat ng mga nangangailangan.'",33575,47408
556669826853134337,2015-01-18 04:30:03,"b'We who are Christians, members of God\xe2\x80\x99s family, are called to go out to the needy and to serve them.'",19213,30664
556406129018667010,2015-01-17 11:02:13,"b'Ang kahabagan ng Diyos, ang kanyang sakripisyo, ay nagbibigay saysay at halaga sa lahat ng ating paghihirap.'",36039,49012
556405603870851074,2015-01-17 11:00:08,"b'The com-passion of God, his suffering-with-us, gives meaning and worth to our struggles and our sufferings.'",16743,28057
556058807525060609,2015-01-16 12:02:05,b'Ang pamilya  ay ang pinakamahalagang kayamanan ng isang bansa. Naway pagsikapan nating ipagtanggol at patatagin itong pundasyon ng lipunan.',60275,72244
556058359074287616,2015-01-16 12:00:18,"b'The family is the greatest treasure of any country.  Let us all work to protect and strengthen this, the cornerstone of society.'",31440,45195
555998421350223872,2015-01-16 08:02:08,b'Ang Pilipinas ay patunay ng kabataan at kasiglahan ng Simbahan.',65796,81084
555997950338293760,2015-01-16 08:00:15,b'The Philippines bear witness to the youthfulness and vitality of the Church.',31617,46678
